id,uuid,observed_on,time_observed_at,time_zone,user_name,created_at,quality_grade,url,image_url,sound_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,private_place_guess,private_latitude,private_longitude,geoprivacy,coordinates_obscured,place_town_name,species_guess,scientific_name,common_name
8607292,39aef65e-bc37-4c30-aef5-48e8a6a4faef,2017-08-29,2017-08-29 22:47:00 UTC,Eastern Time (US & Canada),,2017-10-29 23:30:04 UTC,research,https://www.inaturalist.org/observations/8607292,https://inaturalist-open-data.s3.amazonaws.com/photos/11510759/medium.jpeg,,"The killer whale or orca are a species of toothed whales belonging to the dolphin family. The largest member of the dolphin family and “one of the world’s most powerful predators”, the orca (scientific name Orcinus orca) is known to be an extremely intelligent mammalian species both socially and emotionally, with highly developed brains wired to navigate their expansive oceanic environment (“Animals: Orca” 2015). Immediately recognizable by their characteristic black and white colouring, orcas exist in very transient populations of family groupings called pods, swimming vast distances of the world’s oceans daily in search of prey. These great distances of travel mean they are more widely distributed than any other marine mammals (whales, dolphins or porpoises) in the world. Though found throughout all parts of the oceans, killer whales are found in higher populations in “cold waters, including Antarctica, the North Atlantic and Pacific oceans” (“Killer Whale (Orcinus orca)” 2017). They are also found at lower populations in tropical, subtropical and offshore waters. 
Generally, the orca spans from 23-32 feet in length, weighs up to 6 tons and has a life span of 50-100 years in the wild (Visser et al 2008). Due to a considerable variance in traits relating to sexual dimorphism, males and females tend to have different standard ranges of such traits. Males can reach a length of 32 feet, weigh up to 22 000 pounds (10 000 kg) and have a typical lifespan of 30 years, but can live as long as 50-60 years. In contrast, females can reach 28 feet in length, weigh up to 16 500 pounds (7 500 kg) and have a typical lifespan of 50 years, but can live as long as 100 years (“Killer Whale (Orcinus orca)” 2017). 
Diet in killer whales varies greatly between pods due to the fact that prey obtained is often population or geographic specific; however, all populations belong to the carnivorous trophic level. Three distinct populations among orcas have been recognized as 3 separate ecotypes: they are fish-eaters that remain in one general geographical area (resident orcas), flesh-eaters that roam widely throughout coastal regions (offshore orcas), and migrants of deep ocean waters (transient, or Bigg’s orcas) (Chadwick 2001). Fish-eating resident pods in the eastern North Pacific feed mainly on Chinook salmon, and other fish-eaters off the coast of Norway feed on herring or other schooling fish. Transient orcas in the eastern North Pacific feed on marine mammals, some of which include harbor seals, Dall’s porpoises, harbor porpoise, California sea lions, gray whale calves, and elephant seals (Berghan and Norton 2007). In waters off New Zealand, some orcas feed primarily on stingrays and sharks (Visser 2007). Different types of killer whales in Antarctic waters are known to feed off various prey: Type A orcas feed on minke whales; Type B orcas feed on seals; and Type C orcas feed on Antarctic toothfish and other various species of fish (“Killer Whale (Orcinus orca)” 2017).
Orca whales are highly social mammals whose social systems operate based on matriarchy. They remain in tight-knit pods of direct and closely-related family members (Visser et al 2008). Killer whales are polygynandrous meaning both males and females have multiple mates over the course of a season/lifetime (Burnett 2009). Orcas are very protective of their young and highly nurture their calves for up to 2 years after birth, and are cooperative breeders who help protect, feed and bring up the young in their pod whether they are biologically related or not. Males reach sexual maturity at 10-13 years of age, whereas females reach sexual maturity at 6-10 years of age (Burnett 2009). Breeding can occur at any time of the year, with females breeding every 3-10 years for an average 25-year period and birthing only a single calf at a time after a 12-18 month gestation period (Burnett 2009). It is estimated that female orcas breed for an average 25-year period. Orcas hunt in deadly pods containing up to 40 individuals where communication among members is crucial to the execution of effective hunting strategies (“Animals: Orca” 2015). They produce 3 categories of sounds: clicks, whistles and pulsed calls, all of which are used to orient themselves in space, for feeding and predation and to communicate with others (Berghan and Norton 2007). Echolocation clicks are thought to be used mainly for navigation and deciphering prey from surrounding objects in the environment, but are also frequently observed during social interactions (“Killer Whale (Orcinus orca)” 2017). Whistles and pulsed calls are believed to have communicative use in social settings. 
Killer whales are apex predators, meaning they reside “at the top of the marine food chain” and have no natural predators (Burnett 2009). However, younger orcas are at risk of being attacked by other killer whales or sharks. Orcas have never been extensively hunted by humans in their natural habitat, though live capture for aquarium display and the culling of orca fish prey have exerted pressures on killer whale niches in the past. Orcas currently remain on Appendix II of the CITES (the Convention on International Trade in Endangered Species of Wild Fauna and Flora) official site, meaning they are not threatened by extinction, but “conservation efforts must be employed to help keep them from moving closer to extinction” (Burnett 2009). Killer whales have not been as effected by human exploitation as have other species of marine mammals and whales. 
Did you know? The great white shark stands no chance against the killer whale. Being the largest apex predator that is also known to feed on baby blue whales, baby sperm whales and even polar bears if the opportunity arises, a pod of orcas will encircle a shark and swim rapidly in one direction around the shark to form an underwater whirlpool, causing the shark to assume a belly-up position (Berghan and Norton 2007). Sharks need to be in constant motion in order for their gills to extract the oxygen from the moving water, so when they are stationary in this position they become oxygen-deprived and are much easier to take down (Chadwick 2001). This group hunting allows orcas to have a high success rate when pursuing prey. 



















References 
Berghan, J and Norton, K. 2007. “Killer Whales of Antarctica: Details Gathered via Ecotourism.” Killer whales in Antarctic waters. Orca Research Trust. Web. 25 Oct. 2017. <http://www.orcaresearch.org/wp-content/uploads/2011/08/Visser-2007-Killer-whales-in-ANT-waters-SC-59-SM21.pdf>. 
Burnett, E. 2009. “Orcinus orca.” Animal diversity web. University of Michigan Museum of Zoology. Web. 26 Oct. 2017. <http://animaldiversity.org/accounts/Orcinus_orca/#a64328b316cefb21f9a923-e6b54cca5b>. 
Chadwick, D. 2001. Evolution of Whales. National Geographic, Vol. 200 Issue 5: 64-78.
Visser, I. 2007. “Killer Whales in New Zealand Waters: Status and Distribution with Comments on Foraging.” Killer whales in New Zealand waters. Orca Research Trust. Web. 25 Oct. 2017. <http://www.orcaresearch.org/wp-content/uploads/2011/08/Visser-2007-Killer-whales-in-NZ-waters-SC-59-SM19.pdf>. 
Visser, I. et al. 2008. “Antarctic Peninsula Killer Whales (Orcinus orca) Hunt Seals and Penguin on Floating Ice.” Marine mammal science. Orca Research Trust. Web. 25 Oct. 2017. <http://www.orcaresearch.org/wp-content/uploads/2011/08/Visser-et-al-2008-Antarctic-killer-whales-use-waves.pdf>. 
“Animals: Orca.” Mammals: Orca. (2015): National Geographic. Web. 27 Oct. 2017. <https://www.nationalgeographic.com/animals/mammals/o/orca/>. 
“Killer Whale (Orcinus orca).” Protected Resources: Species. (2017): National Oceanic and Atmospheric Administration (NOAA) Fisheries. Web. 24 Oct. 2017. <http://www.nmfs.noaa.gov/pr/species/mammals/whales/killer-whale.html>. 
",6,0,"Washington, US",48.3010439206,-123.3386928967,,,,,true,,Orca,Orcinus orca,Orca
8801592,f1b16138-b8be-4868-9f0f-53d6ce3358a3,2017-09-11,2017-09-11 20:09:00 UTC,Pacific Time (US & Canada),"",2017-11-14 04:34:08 UTC,research,https://www.inaturalist.org/observations/8801592,https://inaturalist-open-data.s3.amazonaws.com/photos/11819097/medium.jpeg,,,11,0,"Washington, US",48.4042792124,-123.012137322,,,,,true,,Orca,Orcinus orca,Orca
8801608,b52eec7b-035e-47cc-b3ba-0afcf343b3fe,2017-09-13,2017-09-13 16:21:00 UTC,Pacific Time (US & Canada),"",2017-11-14 04:39:24 UTC,research,https://www.inaturalist.org/observations/8801608,https://inaturalist-open-data.s3.amazonaws.com/photos/11819130/medium.jpg,,This orca came within ten feet of our boat!,6,0,"San Juan County, US-WA, US",48.787369436,-123.0637168835,,,,,true,,Orca,Orcinus orca,Orca
9784823,62fd18dd-1aaf-41be-9c2c-ee2d7c58ce3b,2014-07-02,2014-07-02 08:44:00 UTC,Alaska,Connor,2018-02-08 23:07:43 UTC,research,https://www.inaturalist.org/observations/9784823,https://inaturalist-open-data.s3.amazonaws.com/photos/13395059/medium.jpeg,,"",5,0,"Washington, US",48.4601164753,-123.0641903164,,,,,true,,Orca,Orcinus orca,Orca
9858030,3daed8e5-f278-4ee0-bab7-bf69831c7381,2017-07-25,2017-07-25 16:46:40 UTC,Pacific Time (US & Canada),Susan Marie Andersson,2018-02-14 15:54:37 UTC,research,https://www.inaturalist.org/observations/9858030,https://static.inaturalist.org/photos/13503715/medium.jpg,,"K13 Skagit -Southern Resident Killer Whale. (Deceased as if Aug 18, 2017) Observation (was in 2016) Photo taken from kayak with telephoto lens and cropped. ",6,0,"Washington, US",48.5011369858,-123.1433288915,,,,,true,,Orca,Orcinus orca,Orca
9971088,ac38f169-e938-4e16-90e5-eb7f45ed38fe,2017-03-17,2017-03-17 17:15:00 UTC,Central Time (US & Canada),Jake Wiebe,2018-02-23 23:20:11 UTC,research,https://www.inaturalist.org/observations/9971088,https://inaturalist-open-data.s3.amazonaws.com/photos/13694834/medium.jpg,,,6,0,"Washington, US",47.6385177738,-122.5293716616,,,,,true,,Orca,Orcinus orca,Orca
9971089,b3c30422-c9b9-477c-aeef-c40b86db1c53,2017-03-17,2017-03-17 19:40:00 UTC,Central Time (US & Canada),Jake Wiebe,2018-02-23 23:20:11 UTC,research,https://www.inaturalist.org/observations/9971089,https://inaturalist-open-data.s3.amazonaws.com/photos/13694835/medium.jpg,,,5,0,"Washington, US",47.5035535794,-122.5465842529,,,,,true,,Orca,Orcinus orca,Orca
9971090,b7baf1e9-eed0-4192-8a86-fc403bfc42fa,2017-03-23,2017-03-23 19:00:00 UTC,Central Time (US & Canada),Jake Wiebe,2018-02-23 23:20:12 UTC,research,https://www.inaturalist.org/observations/9971090,https://inaturalist-open-data.s3.amazonaws.com/photos/13694839/medium.jpg,,,4,0,"Washington, US",47.3838596726,-122.5960571765,,,,,true,,Orca,Orcinus orca,Orca
9971093,d7ae07e7-1e55-43e5-8f4e-39bfad2e0567,2017-03-17,2017-03-17 19:20:00 UTC,Central Time (US & Canada),Jake Wiebe,2018-02-23 23:20:14 UTC,research,https://www.inaturalist.org/observations/9971093,https://inaturalist-open-data.s3.amazonaws.com/photos/13694847/medium.jpg,,,7,0,"Washington, US",47.4362751971,-122.4836157202,,,,,true,,Orca,Orcinus orca,Orca
10266348,0aacf0b2-07bc-4834-8c24-f18f57ac7e9a,2009-07-02,,UTC,Bill Dries,2018-03-17 00:43:39 UTC,research,https://www.inaturalist.org/observations/10266348,https://static.inaturalist.org/photos/14207721/medium.jpeg,,,9,0,"Washington, US",48.60746127,-122.6768299244,,,,,true,,Orca,Orcinus orca,Orca
10728902,e2d82e6e-96b2-4d19-870b-d44da1de456e,2018-04-08,2018-04-08 21:20:36 UTC,Pacific Time (US & Canada),"",2018-04-09 14:39:00 UTC,research,https://www.inaturalist.org/observations/10728902,https://static.inaturalist.org/photos/14991147/medium.jpg,,"",7,0,"Washington, US",48.1470338374,-122.7894829161,,,,,true,,Orca,Orcinus orca,Orca
11354955,8a82246f-a797-49a4-8b44-be8652a0d7c4,2017-06-25,2017-06-25 22:51:39 UTC,Pacific Time (US & Canada),,2018-04-23 05:41:59 UTC,research,https://www.inaturalist.org/observations/11354955,https://static.inaturalist.org/photos/16177751/medium.jpg,,J27 BlackBerry,5,0,"Washington, US",48.5055294458,-123.194519645,,,,,true,,Orca,Orcinus orca,Orca
11377648,68f6adad-23ff-455a-806f-24a756811a4c,2017-10-01,2017-10-01 20:11:00 UTC,Pacific Time (US & Canada),David B. Richman,2018-04-24 00:16:29 UTC,research,https://www.inaturalist.org/observations/11377648,https://inaturalist-open-data.s3.amazonaws.com/photos/16214086/medium.jpg,,A male of a transient pod in Puget Sound near Seattle. We had followed it on a whale-watching boat from near Kingston.  This is male T87. Note notch in dorsal fin.,7,0,"Washington, US",47.7047164243,-122.5282394816,,,,,true,,Orca,Orcinus orca,Orca
12138106,ab0122a9-bbe5-4832-b250-2bcaa86ce20e,2018-05-04,2018-05-04 19:50:27 UTC,Pacific Time (US & Canada),,2018-05-04 19:52:04 UTC,research,https://www.inaturalist.org/observations/12138106,https://static.inaturalist.org/photos/17417927/medium.jpg,,,6,0,"Washington, US",47.5077973417,-122.4435700118,,,,,true,,Orca,Orcinus orca,Orca
12180604,8010188f-0017-44b2-a071-ea791029cb17,2018-05-04,2018-05-05 01:01:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-05-06 01:02:58 UTC,research,https://www.inaturalist.org/observations/12180604,https://inaturalist-open-data.s3.amazonaws.com/photos/17489473/medium.jpeg,,T90s and T42B,7,0,"Washington, US",48.7947139535,-123.1610131484,,,,,true,,Orca,Orcinus orca,Orca
12216433,a17fedfa-1ff9-4572-9ee9-c78f99ef88ec,2018-05-05,2018-05-06 00:44:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-05-07 00:41:30 UTC,research,https://www.inaturalist.org/observations/12216433,https://inaturalist-open-data.s3.amazonaws.com/photos/17552959/medium.jpeg,,T65A's,5,0,"Clallam County, US-WA, US",48.3272022619,-123.6790469236,,,,,true,,Orca,Orcinus orca,Orca
12330884,901b06ce-e9df-4cbb-9375-cbe3f4395892,2018-05-10,2018-05-10 20:26:07 UTC,Pacific Time (US & Canada),,2018-05-10 19:56:52 UTC,research,https://www.inaturalist.org/observations/12330884,https://static.inaturalist.org/photos/17750697/medium.jpg,,Near Orcas Island in the San Juans,8,0,"Washington, US",48.7155295353,-123.0210849905,,,,,true,,Orca,Orcinus orca,Orca
12338953,90e77c79-0efe-47bc-b32e-f81da47ef199,2018-05-09,2018-05-10 01:00:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-05-11 00:29:37 UTC,research,https://www.inaturalist.org/observations/12338953,https://inaturalist-open-data.s3.amazonaws.com/photos/17765890/medium.jpeg,,,5,0,"Washington, US",48.7322076825,-123.1553899732,,,,,true,,Orca,Orcinus orca,Orca
12473488,27c6d694-6852-469b-94f0-0946b4bb99a7,2018-05-13,2018-05-14 00:50:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-05-15 05:26:31 UTC,research,https://www.inaturalist.org/observations/12473488,https://inaturalist-open-data.s3.amazonaws.com/photos/17999703/medium.jpeg,,T101s,8,0,"Washington, US",48.4142177602,-123.2801417639,,,,,true,,Orca,Orcinus orca,Orca
12698323,f0297604-04b8-499f-88e1-176b9780901d,2018-05-20,2018-05-21 00:59:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-05-22 03:03:33 UTC,research,https://www.inaturalist.org/observations/12698323,https://inaturalist-open-data.s3.amazonaws.com/photos/18384967/medium.jpeg,,T123s,6,0,"Washington, US",48.4091649327,-122.9855910398,,,,,true,,Orca,Orcinus orca,Orca
12759796,f31f5d7c-6ba9-45f9-810d-2ddccf2f84bc,2009-06-09,,UTC,Jordan Cochran,2018-05-24 03:05:17 UTC,research,https://www.inaturalist.org/observations/12759796,https://inaturalist-open-data.s3.amazonaws.com/photos/18488868/medium.jpeg,,,6,0,"San Juan County, US-WA, US",48.4268018699,-123.0425160008,,,,,true,,Orca,Orcinus orca,Orca
12997840,31bb6e09-92ff-4e13-aa92-2257e4256c95,2018-05-30,2018-05-31 01:31:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-01 00:47:03 UTC,research,https://www.inaturalist.org/observations/12997840,https://inaturalist-open-data.s3.amazonaws.com/photos/18906649/medium.jpeg,,,6,0,"Washington, US",48.6792195444,-123.1341083846,,,,,true,,Orca,Orcinus orca,Orca
13284276,e7cbc8b8-a0a3-47b6-97be-3cba34aac979,2018-06-09,2018-06-10 01:07:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-10 02:49:33 UTC,research,https://www.inaturalist.org/observations/13284276,https://inaturalist-open-data.s3.amazonaws.com/photos/19449587/medium.jpg,,"T75Bs, T75Cs, T49As",7,0,"Washington, US",48.6594785452,-123.0375022545,,,,,true,,Orca,Orcinus orca,Orca
13353906,dd3d4179-5e5e-468c-bf44-87a074037b64,2018-06-11,2018-06-12 01:07:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-12 02:01:55 UTC,research,https://www.inaturalist.org/observations/13353906,https://inaturalist-open-data.s3.amazonaws.com/photos/19573071/medium.jpeg,,J and L Pod.,6,0,"Washington, US",48.7168225513,-123.2078537209,,,,,true,,Orca,Orcinus orca,Orca
13536740,aeb3171c-551f-4b59-a00b-b012226512bd,2018-06-16,2018-06-17 04:15:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-18 01:17:32 UTC,research,https://www.inaturalist.org/observations/13536740,https://inaturalist-open-data.s3.amazonaws.com/photos/19894764/medium.jpeg,,,7,0,"Washington, US",48.2525379671,-122.9316310921,,,,,true,,Orca,Orcinus orca,Orca
13536741,ee0da86d-4fbb-4b7b-ac50-f25b9529ac52,2018-06-17,2018-06-18 00:34:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-18 01:17:33 UTC,research,https://www.inaturalist.org/observations/13536741,https://inaturalist-open-data.s3.amazonaws.com/photos/19894832/medium.jpeg,,,6,0,"Washington, US",48.220010983,-123.0893932285,,,,,true,,Orca,Orcinus orca,Orca
13540908,e2ffd5e3-ff0d-4122-b087-46f8c24dd587,2018-06-17,2018-06-17 18:37:58 UTC,Pacific Time (US & Canada),PointMan,2018-06-18 03:51:33 UTC,research,https://www.inaturalist.org/observations/13540908,https://static.inaturalist.org/photos/19902927/medium.jpeg,,,7,0,"Washington, US",48.3373621871,-123.1782770934,,,,,true,,Orca,Orcinus orca,Orca
13691120,e07a64ce-684f-405a-9c69-e4af805400bc,2018-06-20,2018-06-21 00:54:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-23 04:20:17 UTC,research,https://www.inaturalist.org/observations/13691120,https://inaturalist-open-data.s3.amazonaws.com/photos/20166575/medium.jpeg,,,7,0,"Washington, US",48.6588713313,-123.3093348733,,,,,true,,Orca,Orcinus orca,Orca
13691122,224d1da5-5f70-4e92-bb2f-1a081fda2694,2018-06-21,2018-06-21 21:52:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-23 04:20:18 UTC,research,https://www.inaturalist.org/observations/13691122,https://inaturalist-open-data.s3.amazonaws.com/photos/20166599/medium.jpeg,,,8,0,"Washington, US",48.7888695326,-123.1076242691,,,,,true,,Orca,Orcinus orca,Orca
13691127,9e4df639-236d-4b28-bd28-cd2afae75a3c,2018-06-21,2018-06-21 21:08:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-06-23 04:20:19 UTC,research,https://www.inaturalist.org/observations/13691127,https://inaturalist-open-data.s3.amazonaws.com/photos/20166611/medium.jpeg,,,8,0,"Washington, US",48.4771229406,-123.1682666737,,,,,true,,Orca,Orcinus orca,Orca
13767642,3ea19753-e579-4996-896e-6938a3d80e20,2018-06-24,2018-06-24 04:19:00 UTC,Sydney,,2018-06-25 12:02:12 UTC,research,https://www.inaturalist.org/observations/13767642,https://static.inaturalist.org/photos/20298912/medium.jpeg,,Field Notes - Pod hunting ,5,0,"Washington, US",48.5487191814,-122.6449601071,,,,obscured,true,,Orca,Orcinus orca,Orca
13824749,fa44e036-1f11-4ba1-a34d-46b06cd0d56e,2018-06-26,2018-06-26 19:23:30 UTC,Pacific Time (US & Canada),,2018-06-27 05:54:26 UTC,research,https://www.inaturalist.org/observations/13824749,https://static.inaturalist.org/photos/20398650/medium.jpg,,,5,0,"Washington, US",48.1408968791,-122.9617704742,,,,,true,,Orca,Orcinus orca,Orca
14257444,7f31c50e-0b82-4150-90db-c738f0db357e,2009-08-01,2009-08-01 21:42:00 UTC,Eastern Time (US & Canada),James J. Bond,2018-07-11 13:29:07 UTC,research,https://www.inaturalist.org/observations/14257444,https://inaturalist-open-data.s3.amazonaws.com/photos/21162744/medium.jpg,,,7,0,"Washington, US",48.527590925,-123.0090391092,,,,,true,,Orca,Orcinus orca,Orca
14305557,24b37d28-28a3-4488-9bd1-a71e1918a649,2018-07-12,2018-07-13 00:04:10 UTC,Pacific Time (US & Canada),Jeni Morgan,2018-07-13 01:55:33 UTC,research,https://www.inaturalist.org/observations/14305557,https://static.inaturalist.org/photos/21248019/medium.jpg,,K Pod resident San Juan Orcas,5,0,"Washington, US",48.7242458817,-123.0398405275,,,,,true,,Orca,Orcinus orca,Orca
14307058,89f27da5-18d5-47bb-a64e-4d944984f432,2018-07-12,2018-07-12 20:26:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-07-13 03:00:19 UTC,research,https://www.inaturalist.org/observations/14307058,https://inaturalist-open-data.s3.amazonaws.com/photos/21250681/medium.jpeg,,J's & K's,7,0,"Washington, US",48.2251799845,-123.0137279619,,,,,true,,Orca,Orcinus orca,Orca
14407569,2366dc89-3f6b-49af-9749-9b5de5080276,2018-07-13,2018-07-13 20:58:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-07-16 05:27:06 UTC,research,https://www.inaturalist.org/observations/14407569,https://inaturalist-open-data.s3.amazonaws.com/photos/21432483/medium.jpeg,,,7,0,"Washington, US",48.43727058,-123.1542496984,,,,,true,,Orca,Orcinus orca,Orca
14407570,5cb54fe1-f740-4020-8ade-e367815fbc01,2018-07-13,2018-07-13 23:37:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-07-16 05:27:06 UTC,research,https://www.inaturalist.org/observations/14407570,https://inaturalist-open-data.s3.amazonaws.com/photos/21432516/medium.jpeg,,,6,0,"Washington, US",48.5889120892,-123.0574388712,,,,,true,,Orca,Orcinus orca,Orca
14408152,0647bbd8-e8dc-4f5b-a541-89676f65b26e,2018-07-14,2018-07-14 20:48:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-07-16 06:04:13 UTC,research,https://www.inaturalist.org/observations/14408152,https://inaturalist-open-data.s3.amazonaws.com/photos/21433092/medium.jpeg,,Residents,6,0,"Washington, US",48.5381021865,-123.0349390711,,,,,true,,Orca,Orcinus orca,Orca
14408156,c7bcc916-b7c3-499f-8948-01ef5b0bb695,2018-07-15,2018-07-15 20:32:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-07-16 06:04:15 UTC,research,https://www.inaturalist.org/observations/14408156,https://inaturalist-open-data.s3.amazonaws.com/photos/21433254/medium.jpeg,,J pod,6,0,"Washington, US",48.756138477,-123.3768778748,,,,,true,,Orca,Orcinus orca,Orca
14468690,574637d0-123f-42ba-b90d-f39617adbcfe,2018-07-17,2018-07-17 21:00:00 UTC,Pacific Time (US & Canada),Rory Macklin,2018-07-18 03:32:11 UTC,research,https://www.inaturalist.org/observations/14468690,https://inaturalist-open-data.s3.amazonaws.com/photos/21535135/medium.jpeg,,"J pod in the area - this is J26 or ""Mike""",5,0,"Washington, US",48.5085009874,-123.0217959548,,,,,true,,Orca,Orcinus orca,Orca
14670877,6b120239-57c8-4681-b4f7-2171efca2581,2018-07-23,2018-07-23 19:59:01 UTC,Pacific Time (US & Canada),,2018-07-24 00:49:34 UTC,research,https://www.inaturalist.org/observations/14670877,https://static.inaturalist.org/photos/21871509/medium.jpg,,Members of the J Pod of Southern Resident Orcas,5,0,"Washington, US",48.5906381827,-123.0491444705,,,,,true,,Orca,Orcinus orca,Orca
